,x1,x2,x3,class
0,1.398290609672463,1.3339134481939687,9.450037467695752,3.0
1,8.278107739308727,1.5663079386113414,5.333515189582458,3.0
2,6.023977888618946,2.9955200028031785,9.149658123919206,3.0
3,-0.1400863169534834,4.7889037561761825,6.396220914005876,1.0
4,5.434848385427647,-0.854657777985877,7.071579256200821,3.0
5,1.9085955029755755,5.956076137175652,8.33739651133384,2.0
6,1.6356777714285997,6.587342918594905,6.801862032509871,2.0
7,-0.4781613350217615,4.968379097286759,5.233687809815636,2.0
8,-4.07656394459834,6.862730616484725,1.6811257023209911,4.0
9,-0.616449477218791,8.374518116467287,1.5423658941438443,4.0
10,1.8058271564650648,7.610796904473957,3.819498812665736,4.0
11,0.8910778596161024,5.228669596649676,-1.0639722797855011,4.0
12,10.513922560401145,2.387556106370255,4.125412460993488,3.0
13,0.5555566856529144,2.598605111945014,3.289931295558713,1.0
14,1.3563890753791294,7.870940475049421,-0.6005086925395235,4.0
15,10.673402586458996,0.2946860752806333,11.215424022832133,3.0
16,0.31977162034089,5.2891346381458995,11.647385447051304,3.0
17,5.843911994011288,2.282650532468197,9.885056333480916,3.0
18,6.0694313711596255,8.849653446813782,11.040156191826526,3.0
19,-0.8654667850727287,2.0502984830555664,5.633783168818864,1.0
20,7.038188345350981,5.06635220110563,15.821598594382792,3.0
21,2.9752960999864446,4.400333482544434,5.745239880586547,2.0
22,0.14269168361933282,4.469948487464658,5.0830969769097365,4.0
23,3.3990981386381347,2.7748672167120585,5.920462937779261,3.0
24,1.5528846245825823,6.341746018625548,5.758557446673922,2.0
25,7.365757680846784,3.198262245093255,13.912713240962777,3.0
26,-4.421902448912464,4.419813055469247,4.108579956218682,4.0
27,1.5318581144089314,4.73020033296297,6.707279126429205,2.0
28,3.0215108945837805,2.0034752398173774,5.276683540701778,1.0
29,-0.1447084680910753,10.404160010058714,6.476646753225096,2.0
30,8.75125312261748,4.643900732370458,1.3861255713695115,4.0
31,8.256590133939941,2.4067625395215857,9.54483251115427,3.0
32,-0.9615836250366652,-0.40205867961249986,1.1595047883081764,4.0
33,0.29880971131296097,1.4101488686945234,5.485400679509347,1.0
34,7.869531753281947,1.5097700931045843,7.2132505640081,3.0
35,2.6480566425351997,2.354051629950127,-0.21444542371519315,4.0
36,3.956016139565398,3.9060748878400995,6.861580094983791,1.0
37,5.408885202275488,0.7533583585033563,11.381829350199524,3.0
38,1.9635204160101143,3.677504013748697,5.250014840305678,2.0
39,1.7753065856396235,2.2167042656586164,5.417067574014383,1.0
40,5.32093812598449,6.225697923451375,1.3908322175282777,4.0
41,1.7518164197124553,5.520447402861332,6.387371443791885,2.0
42,5.5219073589133,-1.518700273156317,8.623629142443527,3.0
43,4.730188976497123,4.986037506258106,-1.6438028706397398,4.0
44,3.593880292957393,2.997942733702133,4.395762285262954,1.0
45,1.8669971950994229,6.043581159767887,1.3476164854797046,4.0
46,0.9497631298134792,1.645523065469912,2.6193652008235384,1.0
47,2.2119965076394097,5.02691486069917,8.525045095616814,2.0
48,6.621094088872608,6.245284083791939,11.687109260489093,3.0
49,0.7895500050085242,1.80787136148759,4.379019661372639,1.0
50,11.897136522974892,2.734331462104174,6.5989790031244695,3.0
51,2.6015035166565528,2.364046795030222,6.198331152534641,1.0
52,2.1295821943137625,2.7986459337064615,8.040148699805528,2.0
53,4.504881175684879,11.8722123055299,3.636273485186949,4.0
54,6.242969536276502,4.532666811027289,8.280434817124412,3.0
55,10.574074711162258,3.9431564118248335,8.020235314855725,3.0
56,-0.48035322926627844,0.07264397450283022,5.3371471443040015,1.0
57,1.6570946632559993,2.1332946080325703,2.7284521052823996,1.0
58,9.57450387587743,0.09644157240768125,8.259455156378012,3.0
59,5.574861690801741,-1.052311430297018,11.707258967060444,3.0
60,3.9285654370531287,5.370294121165486,9.151566212945717,3.0
61,2.0499293267058927,9.745887457971271,2.8292352209065608,4.0
62,-1.515420808114936,4.392231597660834,6.667718801559729,2.0
63,0.16366860660295046,6.3757140489051345,4.310545459980707,1.0
64,7.268413615470064,-0.4686333164473937,7.4017741074237104,3.0
65,0.8979091533415104,4.175452714380864,6.235104757546747,2.0
66,4.305346219030377,7.089093138750531,5.754900060967113,4.0
67,1.8279327875862694,6.116962542069267,4.4496256782250745,4.0
68,-1.0949202229800186,4.939752485228399,4.2274820639966295,2.0
69,2.3269387475856536,6.2727342904879455,1.8336353486134886,4.0
70,1.6623436255900161,1.3925934850755852,5.812706001409342,1.0
71,0.21505967163250117,1.2719208028755928,2.723321645469261,1.0
72,1.782621253070727,4.842479473193861,0.09192666849166153,4.0
73,9.384731422749326,1.731307384353299,3.3407393396036893,3.0
74,1.4163740775866307,5.094382081456942,0.4028002256341501,4.0
75,0.43506166549236613,0.23950736055404165,2.567505561212877,1.0
76,4.836047788146284,5.8603907808759175,8.919791418257466,3.0
77,8.133711222547252,2.535876645018666,9.40099066593616,3.0
78,-2.123555179306935,2.325692676695796,4.657382310477695,1.0
79,3.904117499117833,1.4651732864805003,2.299136039462344,1.0
80,8.153086566609709,3.0665347395040574,8.696528450422683,3.0
81,7.692756146825606,10.607418028746135,1.5090559517109248,4.0
82,3.343708722851479,-0.8170705940793157,6.248529925342198,3.0
83,1.4851157612864012,3.1778279711353354,4.280046838590451,1.0
84,3.1497910416974078,-1.0377822614684686,3.684995779677881,1.0
85,2.897213136467287,3.6677279245433834,5.169065663063521,1.0
86,3.2257150682994515,3.1588254468512336,4.277880254822761,2.0
87,-0.9870539135639456,4.408334504106559,6.032262827629186,2.0
88,-1.1114377307352075,8.597661189437437,3.14923712156285,4.0
89,1.25902072156262,4.0888229625670425,7.029676456203546,2.0
90,-0.027613409967574443,6.891704219865357,5.988674592313653,2.0
91,1.5360224279066776,-1.3727547113390517,5.396490018797531,1.0
92,-1.0530281114791622,0.9113101614764205,4.8162851069917725,1.0
93,-1.8565571053318668,8.620133173027439,2.775369536101932,4.0
94,1.9129043290526442,4.424246092719946,6.082561784484683,2.0
95,6.302870425974589,-1.199034798312952,7.446870020162988,3.0
96,8.302374602855885,-0.3448783148955079,5.171108424538621,3.0
97,10.503959088542175,10.25665577188468,2.8166142173196698,4.0
98,-2.770647528685255,4.123195917864745,3.161193446762904,4.0
99,7.631515946325753,1.0603541275796584,9.408409326708687,3.0
100,6.030586944740739,0.8024903568432675,10.584096602860905,3.0
101,1.707185587131879,5.0054980221423016,7.788640190657163,1.0
102,2.7648573946045705,5.796979675205146,7.0662680909116,2.0
103,9.129572088796486,5.948624688852927,6.974682643591172,3.0
104,2.0428124735631155,6.453731089670726,7.941776612629678,2.0
105,-1.5563213923497043,11.320786756567529,0.042652662715882084,4.0
106,10.952960610494824,4.1599092138191,6.871699057617244,3.0
107,1.893556882205566,5.7401307388051075,6.213214349005471,2.0
108,1.1486226788918559,0.9152701711718052,3.8512972255977767,1.0
109,7.661414020040566,6.525369976336023,1.8113670626088985,4.0
110,-4.83715859648389,8.597075870699976,-0.3776490080857169,4.0
111,9.45717747833412,7.298318666629406,11.506523151086396,3.0
112,2.1537525483386517,3.733791649940998,5.142724507856803,1.0
113,4.29235068966323,5.085764241089558,8.114829007266685,2.0
114,-0.1414451821496272,0.48551021753309653,5.031887937974965,1.0
115,1.1317440059866046,4.875810602985692,0.5955296738590752,4.0
116,3.2266468179121146,6.518591585283078,2.01085829975889,4.0
117,1.2221193315748091,7.36258195753938,0.6803241726419624,4.0
118,2.098444972916965,5.180678052952812,6.624396082528604,2.0
119,1.4777218435413286,3.508090526614666,3.420839567757037,1.0
120,1.2268578180801923,5.019910145847436,5.47405526432493,2.0
121,-0.18966734847610267,1.6159849329616307,5.9396468444755754,2.0
122,0.7648974800879098,6.442654664780396,6.4737183118927355,2.0
123,1.940349508844463,1.438030546473446,4.353370581793644,1.0
124,-0.18198664088294203,7.899414353385399,1.7883531261950485,4.0
125,1.347244884716782,3.4295408594167096,4.86867239166911,2.0
126,5.535059636095767,6.191194081314477,-0.5543727975700006,4.0
127,0.7450457192200718,4.842972183059079,4.886330700934697,2.0
128,4.1243055187995825,5.411061362594606,2.665655387101584,4.0
129,7.600601604401115,3.5900128700565084,7.259221319007156,3.0
130,4.197330673309059,7.926954546959531,3.1153031834471063,4.0
131,8.410259134793765,1.1877013509580743,13.40189991443591,3.0
132,-0.0113118460598165,3.8857815816696233,1.988089457247061,2.0
133,8.121621450036859,0.12562651981884176,10.718821394929567,3.0
134,4.134055454401652,3.805424432021141,9.781702899807224,2.0
135,-2.447980378572306,6.357992119898091,-0.9984560917244294,4.0
136,1.4048329710330265,6.533809244041715,4.197758120521923,4.0
137,4.727461118894471,0.5225138080233074,6.825383526447498,3.0
138,1.4489099267070797,6.195918950525663,5.735676436214779,2.0
139,1.1405787810062251,4.414024246397897,0.33731914875426083,4.0
140,4.013509279785318,2.492455923035695,2.49881154379373,1.0
141,8.819558109480736,3.582632202033499,11.693012401210055,3.0
142,-2.246392681460108,5.767504355757635,7.27245484252511,2.0
143,-0.7503250180410808,4.6413662263018525,4.047139397959316,2.0
144,6.885469141198112,5.26284676185587,6.741700628506079,3.0
145,8.099141460372898,5.39886711450529,11.746183181034267,3.0
146,4.7909897666519266,2.147485469582236,7.344727109495924,3.0
147,0.40921779623798926,1.3404643097703932,7.037630930010983,1.0
148,3.0475667109110938,9.183361812780152,1.1693944429493568,4.0
149,11.636860279322338,5.611472653795763,2.3739046487655213,4.0
150,2.019452593089995,4.132816082218557,7.620501355172565,2.0
151,8.008036812615599,3.079747243829221,9.808534129228004,3.0
152,0.7802632718846128,4.54451815547371,5.4745592123912274,2.0
153,0.1367663186869309,4.08136490617211,5.779283551399439,2.0
154,3.101580606016454,-1.9354392607962119,3.088809726090888,1.0
155,2.839354007498123,2.8963932512247856,0.4992162520222978,4.0
156,0.8878848458818812,6.308413977406394,5.285422648765942,2.0
157,-1.320640843654461,0.4389213718222016,2.7847333219868515,1.0
158,-3.0933032253118737,3.28354842376645,3.9284430014352085,2.0
159,6.248730179492582,3.6745458443310675,1.5782944879646845,4.0
160,0.7254673970967247,5.52826198513291,6.808792935524306,2.0
161,-1.3219086443103945,6.16101369585822,-3.015531498793152,4.0
162,-0.4135069036147754,4.557832578833423,3.9101353543260324,1.0
163,-0.5211212993500196,4.309911588717716,9.40151710600929,2.0
164,6.13313344835084,-0.6999514358346661,9.419016149619242,3.0
165,-1.6930075690426118,5.62682114172463,4.603798915104194,4.0
166,-0.1262060832320262,1.9399823258234816,6.985410694816785,1.0
167,-3.814098678734206,-0.0050379182239659315,7.675418669226437,1.0
168,1.4686956557808521,4.129721143427044,-3.3069019987193693,4.0
169,-4.337515637242395,6.3747703286812865,3.177859511404331,4.0
170,2.0203825468837646,1.2419385449029097,5.468928659904292,1.0
171,-0.820688120750392,0.8287562665519546,5.160869200707017,1.0
172,1.93841767956267,4.396149393941899,3.294820604632361,2.0
173,3.287529665121264,6.226195674175569,2.4839937982145432,4.0
174,1.600929356591117,-1.5238074843223322,5.750945226184788,1.0
175,-0.36299471021641105,3.299844250384732,5.252633115128503,1.0
176,0.11682253224105432,10.728924981226042,0.9058202125502535,4.0
177,5.944415395424131,1.3777964818026163,5.857502635834521,3.0
178,1.358071121334028,7.213776159607846,2.7527472475771804,4.0
179,-0.707074722647572,5.917260075087279,2.085396209727656,4.0
180,6.442157738995504,0.652039110449202,7.461357322071301,3.0
181,3.110696302615807,4.374912327640658,4.976339821735716,1.0
182,1.5665041937780178,5.492523699387793,5.477633715746351,2.0
183,8.99073928799553,3.831890500522256,11.008378338488424,3.0
184,7.850167305286397,0.5865751902096794,8.930831896747137,3.0
185,2.330947417612087,3.9222155451546814,7.124492268872923,2.0
186,-2.1185502397037674,1.9731925494077283,5.317647502517541,2.0
187,-0.12527578948881124,-0.2964687659348879,6.723529050227542,1.0
188,2.586150934050449,1.365676333419941,5.4448836295296665,1.0
189,1.772048619216413,3.5141221767336663,7.343603270495802,2.0
190,-0.3469277780716169,4.872278284030858,5.7995045403385355,2.0
191,8.598570652399887,2.6863716695725364,7.193344509523953,3.0
192,0.32109428441947185,6.735510232888138,5.901771517108967,2.0
193,-1.3808955565089622,-1.1182919156120916,4.384057174309326,1.0
194,6.3455602204362345,4.200505935361794,8.885414031401941,3.0
195,4.549484485967708,-1.040154845388729,7.578658148016934,3.0
196,-0.37426317401782394,2.9835733508783076,2.5099171908360214,1.0
197,-0.4487188817346537,8.693119804621949,2.474127205125638,4.0
198,-2.9985127678202703,6.821402505323672,2.85194081839509,4.0
199,-0.675483153951391,1.1228784766011397,5.31270810105752,1.0
200,1.1817469013316049,3.5961917720573897,6.96723244554363,2.0
201,-0.7327074744675783,4.726291727126651,6.283263726326394,2.0
202,4.079593825359771,-0.21249369562971143,8.292334862383688,3.0
203,1.9521716590019709,3.332004498930769,6.936342162360597,2.0
204,5.545879440113897,1.8950819706623145,3.2382241866740324,3.0
205,10.15280643264245,5.282824258162786,11.534291618844312,3.0
206,3.0893689932958504,5.714378981150203,4.019732865104101,4.0
207,4.466042547573043,2.1838008550557433,3.7329205514365453,4.0
208,6.967133956807451,4.027058998527081,6.917310160623499,3.0
209,1.7629758129360162,2.1388372155133064,5.971821546173748,1.0
210,1.9998310083536492,8.239579553397343,7.554874155524137,2.0
211,11.93938040384161,3.9616256455263046,8.366482543432033,3.0
212,5.422038045543471,8.588550977054819,11.536478722961284,3.0
213,9.028849380715961,3.0700607692521755,5.575713753201524,3.0
214,0.36257733378942425,3.801981794316618,5.950849161868716,1.0
215,-0.0932746766373671,5.510172126132787,6.140711658293929,2.0
216,0.7757094127647091,1.600164730208208,5.892745692700061,1.0
217,7.943512664844622,1.0274021489133816,10.00857947876602,3.0
218,-1.8072356022428746,7.304147201400821,5.018604733492952,4.0
219,4.521009581057788,2.3861862723638185,4.1300914398745405,1.0
220,2.928758047091714,12.56954820418973,2.76509463795633,4.0
221,0.9922265544740374,1.4335129899350938,5.6451911172050195,1.0
222,1.4426153305178544,0.45952806555290016,2.2803978884058074,1.0
223,3.454323621808382,2.1927063933620823,7.103929933336408,2.0
224,1.2937860935500356,2.583429092334681,3.030567971899087,2.0
225,1.854858076059845,4.774182772110727,0.728532583615386,4.0
226,3.3846194513843795,2.3761139356715497,1.9708978639157708,1.0
227,3.754797980429591,1.1211754606106252,2.6990131527018573,1.0
228,2.113849597469046,7.150915514473466,5.6348256178628375,2.0
229,1.4825819592658063,2.617540376277867,4.644784955801967,2.0
230,8.214030123283932,9.872926547283654,10.015725644727327,3.0
231,1.7567255947051144,2.366337520678551,3.8184929753827603,1.0
232,8.249978058082943,3.291426028963551,8.133312201319466,3.0
233,8.08898537964986,-0.4074257549602489,9.483976210728773,3.0
234,2.573405448898816,7.286721103624773,-1.206097532101598,4.0
235,3.590801715153303,1.2067926081444988,3.5493173235611564,1.0
236,3.4682597672922766,4.4314102238552975,6.6108595163334565,2.0
237,3.176934495611554,2.5732774508387606,5.081353249850416,2.0
238,4.165624907426813,9.684480798250686,3.540130719283602,4.0
239,-0.4136750995546461,2.6206738499080373,2.710149639913956,1.0
240,6.112385653903761,-0.10863575145825788,6.698680284084151,3.0
241,5.793400783578549,1.4593862284202466,7.244989192361307,3.0
242,10.070440370566413,3.1469037117913023,7.951328408924488,3.0
243,1.6840930065280284,5.299210274356503,0.2223924716282848,4.0
244,10.218056120356843,0.14599572581314746,8.91735913331465,3.0
245,3.231577816906169,9.568422104869201,2.071780979874254,4.0
246,2.451772837254329,8.017449203053285,1.1937818669400992,4.0
247,8.248745195987368,5.03149464991637,13.63218958553794,3.0
248,8.540458542542776,2.491307988252051,8.166727976800695,3.0
249,-0.29595898593442227,0.4713294513857711,4.633548321277401,1.0
250,4.918198049070842,4.561256988834648,8.77991895433997,3.0
251,-3.370512347800058,5.53379754358896,7.519332170540921,2.0
252,5.598593173307965,8.56506610041729,-0.06592304462800813,4.0
253,1.0526219506475112,4.044690560266752,4.817869909228157,2.0
254,-1.3367239675462281,4.822041292802263,6.705544909014683,2.0
255,0.5787359706329784,4.485142310958769,7.582501633526519,2.0
